id,title,subtitle,publication date,genres,naver rating,imdb rating,vote_count,critic_rating,director,actor,review
745,식스 센스,The Sixth Sense,1999,미스터리 스릴러 드라마,9.07,7.7,3223,4,M.나이트샤말란,브루스윌리스,
350,악마는 프라다를 입는다,The Devil Wears Prada,2006,코미디 드라마 로맨스,8.7,7,3198,3,데이빗프랭클,메릴스트립 앤해서웨이 스탠리투치,원작 소설보다 영화가 더 낫다.
146233,프리즈너스,Prisoners,2013,드라마 스릴러 범죄,8.1,7.9,3183,3.5,드니빌뇌브,휴잭맨 제이크질렌할,
13223,그랜 토리노,Gran Torino,2008,드라마,9.23,7.8,3181,4.5,클린트이스트우드,클린트이스트우드 크리스토퍼칼리 비방 어니허, 클린트 이스트우드가 미리 써둔 유서를 보았다.
138843,컨저링,The Conjuring,2013,호러 스릴러,7.85,7.4,3169,3.5,제임스완,베라파미가 매켄지포이 패트릭윌슨 조이킹 릴리테일러 론리빙스턴, 재료를 다 공개하고도 먹음직스런 음식을 만드는 요리사처럼.
11036,노트북,The Notebook,2004,로맨스 드라마,9.04,7.7,3163,3,닉카사베츠,라이언고슬링 레이첼맥아담스,
605,매트릭스 3 - 레볼루션,The Matrix Revolutions,2003,어드벤쳐 액션 스릴러 SF,8.64,6.4,3155,2.5,릴리워쇼스키 라나워쇼스키,키아누리브스 로렌스피시번 캐리앤모스 휴고위빙 제이다핀켓스미스 마리앨리스 해롤드페리뉴 모니카벨루치 해리레닉스 램버트윌슨,넓이를 깊이로 착각한 결과물.
5915,인투 더 와일드,Into the Wild,2007,어드벤쳐 드라마,8.73,7.8,3139,,숀펜,에밀허쉬 빈스본,
198184,채피,Chappie,2015,범죄 액션 SF,7.77,6.6,3124,2,닐블롬캠프,휴잭맨 샬토코플리 시고니위버 데브파텔, 닐 블롬캠프의 창작력은 데크레센도. 이제 '에일리언' 시리즈가 걱정된다.
1417,판의 미로 - 오필리아와 세 개의 열쇠,Pan's Labyrinth,2006,판타지 드라마 전쟁,7.91,7.6,3122,5,기예르모델토로,이바나바쿠에로 더그존스, 이보다 깊고 슬픈 동화를
310,브루스 올마이티,Bruce Almighty,2003,판타지 코미디,9.06,6.4,3121,3.5,톰새디악,짐캐리 모건프리먼 제니퍼애니스톤,
73,아메리칸 히스토리 X,American History X,1998,드라마,9.19,8.2,3120,3.5,토니케이,에드워드노튼 에드워드펄롱,
453,뷰티풀 마인드,A Beautiful Mind,2001,드라마 로맨스,9.24,7.7,3087,3.5,론하워드,러셀크로우 에드해리스 제니퍼코넬리 폴베타니 아담골드버그 주드허쉬 조쉬루카스 안소니랩 크리스토퍼플러머, 천재성과 광기의 상관관계에 대한 흥미로운 드라마.
1724,인크레더블 헐크,The Incredible Hulk,2008,SF 액션 어드벤쳐,8.29,6.1,3086,3,루이스리터리어,에드워드노튼 리브타일러 팀로스,
809,슈렉 2,Shrek 2,2004,어드벤쳐 애니메이션 코미디 가족 판타지,8.52,6.7,3082,4.5,앤드류아담슨 켈리애스버리 콘래드버논,마이크마이어스 에디머피 카메론디아즈 줄리앤드류스 안토니오반데라스 존클리즈 루퍼트에버릿 제니퍼손더스, 강력한 효과를 자랑하는 애니메이션 프로작(향우울제).
84892,월플라워,The Perks of Being a Wallflower,2012,드라마 로맨스,9.08,7.7,3056,3,스티븐크보스키,엠마왓슨 로건레먼 에즈라밀러,
8960,핸콕,Hancock,2008,판타지 액션,7.35,6.2,3050,2.5,피터버그,윌스미스 샤를리즈테론 제이슨베이트먼 에디마산, 잘 나가던 영화를 어쭙잖은 신화가 잡아먹었다.
9738,판타스틱 4,Fantastic Four,2005,액션 어드벤쳐 판타지 SF,6.21,5.5,3040,2,팀스토리,이안그루퍼드 제시카알바 크리스에반스 마이클치클리스 줄리안맥마혼,
950,아이스 에이지 2,Ice Age: The Meltdown,2006,애니메이션 가족 코미디 어드벤쳐,7.97,6.5,3034,3,카를로스살다나,레이로마노 존레귀자모 데니스리어리 퀸라티파,
83542,클라우드 아틀라스,Cloud Atlas,2012,드라마 SF,8.22,6.6,3031,2.5,톰티크베어 라나워쇼스키 릴리워쇼스키,톰행크스 배두나 휴그랜트 할리베리, 엮이지 않는 것들을 굳이 엮었을 때 생겨나는 에너지 혹은 구멍.
254128,샌 안드레아스,San Andreas,2015,액션 드라마 스릴러,7.61,6,3017,2.5,브래드페이튼,드웨인존슨 알렉산드라다드다리오 칼라구기노 이안그루퍼드, 대지진에 매몰된 도시를 다루다가 장르적 관습에 매몰된 영화.
115,위대한 레보스키,The Big Lebowski,1998,코미디 범죄,8.08,7.8,3001,4.5,조엘코엔,제프브리지스 존굿맨 줄리안무어 스티브부세미 피터스토메어 데이빗허들레스톤,
278927,정글북,The Jungle Book,2016,가족 어드벤쳐 드라마 판타지,8.45,6.7,2977,3.5,존파브로,이드리스엘바 스칼릿조핸슨 루피타뇽 벤킹슬리 닐세티 빌머레이, '보이지 않는 CG'의 위엄.
27578,익스펜더블,The Expendables,2010,스릴러 어드벤쳐 액션,6.72,6,2977,2.5,실베스터스탤론,실베스터스탤론 제이슨스타뎀 이연걸 돌프룬드그렌 랜디커투어 스티브오스틴 테리크루즈 미키루크 브루스윌리스, 안온함과 안쓰러움이 함께 느껴지는 노인정 블럭버스터.
107,스내치,Snatch,2000,스릴러 범죄,8.6,7.7,2953,2,가이리치,베니시오델토로 데니스파리나 비니존스 브래드피트 라드세르베드지야 제이슨스타뎀,
2503,본 얼티메이텀,The Bourne Ultimatum,2007,액션 드라마 미스터리 스릴러,9.25,7.3,2938,4.5,폴그린그래스,맷데이먼 줄리아스타일스 데이빗스트라탄 스콧글렌 패디콘시딘 에드가라미레즈 알버트피니 조안알렌, 007 시리즈가 꿈도 꾸지 못했던 경지.
12405,슬럼독 밀리어네어,Slumdog Millionaire,2008,드라마 로맨스,8.83,7.6,2918,3.5,대니보일,데브파텔 프리다핀토 타나이크헤다 아유시마헤시케데카 탄비가네시론카 루비아나알리 마드허미탈 아슈토시로보가지와라 아자루딘이스마일 아닐카푸르 이르판칸, 흥미로운 스토리와 번쩍이는 연출 끝의 감동 한 스푼.
110415,설국열차,Snowpiercer,2013,액션 SF 드라마,7.98,6.7,2910,3.5,봉준호,크리스에반스 송강호 에드해리스 존허트 틸다스윈튼 제이미벨 옥타비아스펜서 이완브렘너 알리슨필 고아성, 뜨거운 계급투쟁처럼 보였던 차가운 사회생물학. 봉준호의 암연(暗淵).
13183,왓치맨,Watchmen,2009,액션 미스터리 SF,6.8,7,2892,3.5,잭스나이더,잭키얼헤일리 제프리딘모건 빌리크루덥 말린애커맨 칼라구기노 패트릭윌슨 매튜구드,
489,굿 윌 헌팅,Good Will Hunting,1997,드라마,9.36,7.9,2880,3.5,구스반산트,맷데이먼,"잠시 떠올리기만 해도 거의 주술적인 위로를 받을 것 같은 로빈 윌리엄스의 뭉클한 그 목소리, ""네 잘못이 아니야."""
2502,본 슈프리머시,The Bourne Supremacy,2004,액션 드라마 스릴러,8.95,7.2,2873,4.5,폴그린그래스,맷데이먼, 천의무봉의 액션 연출과 진한 눈물 한 방울.
168672,아메리칸 허슬,American Hustle,2013,드라마 범죄,7.52,6.8,2868,3.5,데이비드o러셀,제레미레너 에이미아담스 브래들리쿠퍼 크리스찬베일 제니퍼로렌스, 데이빗 O. 러셀의 영화에만 나오면 배우들이 유쾌하게 폭주한다.
652,트로이,Troy,2004,어드벤쳐 드라마 전쟁,8.6,6.9,2841,3.5,볼프강페터젠,브래드피트 에릭바나 올랜도블룸 다이앤크루거 브라이언콕스 숀빈 브렌단글리슨 세프론버로우스, 신들이 떠난 자리에서 벌이는 인간들의 전쟁.
45269,킹스 스피치,The King's Speech,2010,드라마 역사,8.31,7.6,2817,3.5,톰후퍼,콜린퍼스 제프리러쉬 헬레나본햄카터, 흥미로울 것 없는 소재를 흥미롭게 만들어내는 솜씨.
76757,주피터 어센딩,Jupiter Ascending,2015,SF 판타지 액션 어드벤쳐,6.01,5.2,2816,1.5,라나워쇼스키 릴리워쇼스키,밀라쿠니스 채닝테이텀 숀빈 에디레드메인,
82675,테이큰 2,Taken 2,2012,액션 범죄 스릴러,6.99,6.1,2783,1.5,올리비에메가턴,리암니슨 매기그레이스 팜케얀센 라드세르베드지야, 보잘 것 없는 악당들이 불쌍해 보일 정도.
121856,어쌔신 크리드,Assassin's Creed,2016,액션 어드벤쳐 SF,7.07,5.4,2776,2,저스틴커젤,마이클패스벤더 마리옹꼬띠아르 제레미아이언스 아리안라베드 브렌단글리슨 마이클k윌리엄즈, 과거 장면들과 현재 장면들의 배분에서부터 실패.
591,다빈치 코드,The Da Vinci Code,2006,스릴러 미스터리,7.38,6.5,2773,2,론하워드,톰행크스,
187,씬 시티,Sin City,2005,액션 스릴러 범죄,8.29,7.2,2755,3.5,프랭크밀러 로버트로드리게즈 쿠엔틴타란티노,브루스윌리스 미키루크 제시카알바 클라이브오웬 닉스탈 파워스부스 룻거하우어 일라이저우드 로사리오도슨 베니시오델토로 제이미킹 데본아오키 브리트니머피 마이클클락던칸 칼라구기노 알렉시스브레델 조쉬하트넷,
45612,소스 코드,Source Code,2011,스릴러 SF 미스터리,8.98,7.1,2752,3.5,던칸존스,제이크질렌할 미셸모나한," 8분을 8초처럼 쓰기도 하고, 80분처럼 쓰기도 한다."
314365,스포트라이트,Spotlight,2015,드라마 스릴러 역사,8.94,7.8,2751,4.5,토마스맥카시,마크러팔로 마이클키튼 레이첼맥아담스 리브슈라이버, '모두가 대통령의 사람들'과 함께 오래도록 거론될 모범적 언론영화.
39254,리얼 스틸,Real Steel,2011,액션 SF 드라마,9.06,6.6,2749,3.5,숀레비,휴잭맨 에반젤린릴리 다코타고요,어린이를 솜씨있게 버무려 관객의 마음을 연다.
627,트레인스포팅,Trainspotting,1996,드라마 범죄,8.87,7.8,2737,4,대니보일,이완맥그리거 이완브렘너 조니리밀러 케빈맥키드 로버트칼라일 켈리맥도날드,
374720,덩케르크,Dunkirk,2017,액션 드라마 역사 스릴러 전쟁,8.29,7.5,2712,4.5,크리스토퍼놀란,톰하디 킬리언머피 케네스브래너 마크라이런스 해리스타일스 핀화이트헤드 아뉴린바나드 톰글린카니 잭로던 배리케오간," 플롯의 마술사, 야심찬 뺄셈으로 특별한 전쟁영화를 조각하다."
82654,웜 바디스,Warm Bodies,2013,호러 코미디 로맨스,8.53,6.4,2698,3,조나단레빈,테레사팔머 니콜라스홀트 존말코비치, 좀비에게 로맨틱 코미디의 예쁘장한 옷 입히기.
49040,본 레거시,The Bourne Legacy,2012,액션 스릴러,7.12,6,2683,2.5,토니길로이,제레미레너 에드워드노튼 레이첼와이즈, 살아있는 사마중달이 죽은 제갈공명에게 쫓겼던 것처럼.
318846,빅쇼트,The Big Short,2015,코미디 드라마,8.51,7.3,2679,4,아담맥케이,브래드피트 크리스찬베일 라이언고슬링 스티브카렐, 한국영화에서 가장 찾기 힘든 종류의 재능.
954,미션 임파서블,Mission: Impossible,1996,어드벤쳐 액션 스릴러,9,6.7,2677,3.5,브라이언드팔마,톰크루즈,
98566,닌자터틀,Teenage Mutant Ninja Turtles,2014,SF 액션 어드벤쳐 판타지 코미디,7.72,5.8,2677,,조나단리브스만,메간폭스 앨런리치슨 노엘휘셔 윌아넷 윌리암피츠너 조니녹스빌 피터플로스잭 제레미하워드 토호루마사무네,
44115,127 시간,127 Hours,2010,어드벤쳐 드라마 스릴러,8.17,7,2668,3.5,대니보일,제임스프랭코,포 떼고 두는 장기에 더 흥미를 느끼는 대니 보일.
180,마이너리티 리포트,Minority Report,2002,액션 스릴러 SF 미스터리,9.24,7.1,2663,4,스티븐스필버그,톰크루즈,
296098,스파이 브릿지,Bridge of Spies,2015,스릴러 드라마,8.44,7.2,2633,4,스티븐스필버그,톰행크스 마크라이런스 에이미라이언 오스틴스토웰, 누군가가 존경스러운 것은 결국 신념의 내용이 아니라 형식 때문.
1402,행복을 찾아서,The Pursuit of Happyness,2006,드라마,8.92,7.7,2607,2.5,가브리엘무치노,윌스미스 제이든스미스,
256591,포커스,Focus,2015,로맨스 코미디 범죄 드라마,7.13,6.7,2588,,글렌피카라 존레쿼,윌스미스 마고로비 로드리고산토로,
8909,원티드,Wanted,2008,액션 스릴러 범죄,8.26,6.4,2583,3,티무르베크맘베토브,제임스맥어보이 모건프리먼 안젤리나졸리,
82700,애프터 어스,After Earth,2013,SF 액션 어드벤쳐,6.86,5,2579,1.5,m나이트샤말란,윌스미스 제이든스미스 조크라비츠 소피오코네도, 스미스씨 가족이 저녁식탁에서 나누면 될 얘기를 굳이 블록버스터로.
257344,픽셀,Pixels,2015,액션 코미디 SF,7.6,5.6,2564,1.5,크리스콜럼버스,아담샌들러 케빈제임스 미셸모나한 피터딘클리지 조시게드," 애덤 샌들러, 아직도 잠수 중."
277,언더월드,Underworld,2003,판타지 액션 스릴러,7.78,6.6,2556,2.5,렌와이즈먼,케이트베킨세일 스코트스피드먼,
854,마스크,The Mask,1994,로맨스 코미디 범죄 판타지,9.2,6.6,2550,3.5,척러셀,짐캐리,
315837,공각기동대 : 고스트 인 더 쉘,Ghost in the Shell,2017,액션 SF 스릴러,6.96,5.9,2547,2,루퍼트샌더스,스칼릿조핸슨,신비하고 깊은 원재료를 가져다가 겉만 번쩍이는 뻔한 SF로.
95,아마겟돈,Armageddon,1998,액션 스릴러 SF 어드벤쳐,9.05,6.5,2540,2.5,마이클베이,브루스윌리스 빌리밥손튼 벤애플렉 리브타일러,
64635,토탈 리콜,Total Recall,2012,액션 SF 어드벤쳐 스릴러,7.3,5.8,2540,4,렌와이즈먼,콜린파렐 케이트베킨세일 제시카비엘 브라이언크랜스톤,
330,쥬라기 공원 2 - 잃어버린 세계,The Lost World: Jurassic Park,1997,어드벤쳐 액션 SF,7.33,6.2,2528,2.5,스티븐스필버그,제프골드브럼 줄리안무어 피트포스틀스웨이트 알리스하워드 리차드아텐보로,
70,밀리언 달러 베이비,Million Dollar Baby,2004,드라마,9.08,7.7,2519,5,클린트이스트우드,클린트이스트우드 힐러리스웽크 모건프리먼,흥미만점의 스포츠영화. 탁월한 휴먼드라마. 강력한 사회드라마.
18239,뉴 문,The Twilight Saga: New Moon,2009,어드벤쳐 판타지 드라마 로맨스,6.59,5.6,2518,2,크리스웨이츠,크리스틴스튜어트 로버트패틴슨, 종잇장 캐릭터의 설탕가루 나르시시즘.
37686,슈퍼 에이트,Super 8,2011,스릴러 SF 미스터리,6.84,6.6,2496,3.5,jj에이브럼스,조엘코트니 카일챈들러 엘르패닝 조엘맥키넌밀러 라일리그리피스 라이언리 가브리엘바쏘 자크밀스," 이 우악스러운 여름 블럭버스터 시즌에, 귀여워!"
534,터미네이터: 미래전쟁의 시작,Terminator Salvation,2009,액션 SF 스릴러,8.19,5.9,2496,3,맥지,크리스찬베일 샘워싱턴 안톤옐친 문블러드굿,여름이라서 고마운 액션.
109424,캡틴 필립스,Captain Phillips,2013,액션 드라마 스릴러,9.03,7.6,2495,4,폴그린그래스,톰행크스 캐서린키너 바크하드압디 바크하드압디라만 파이살아메드 마핫m알리, 실화 사건 소재로 생동감 만들어내는 데는 폴 그린그래스가 최고.
771,나 홀로 집에,Home Alone,1990,코미디 가족,9.43,7.1,2487,3.5,크리스콜럼버스,맥컬리컬킨 조페시 다니엘스턴 존허드 로버츠브로좀 캐서린오하라,
63,12 몽키즈,Twelve Monkeys,1995,SF 스릴러 미스터리,8.83,7.4,2470,3,테리길리엄,브루스윌리스 매들린스토우 브래드피트,테리 길리엄의 손끝에서 빚어진 혼돈스런 세기말의 풍경.
435,투모로우,The Day After Tomorrow,2004,액션 어드벤쳐 SF 스릴러,8.66,6.2,2462,3,롤랜드에머리히,데니스퀘이드 제이크질렌할 이안홈 에미로섬 셀라워드 대쉬미혹 케네스웰쉬,에머리히는 언제쯤 '극'영화를 찍을 수 있을까.
150689,신데렐라,Cinderella,2015,로맨스 판타지 가족 드라마,8.37,6.7,2426,,케네스브래너,릴리제임스 리차드매든 케이트블란쳇 헬레나본햄카터 홀리데이그레인저 소피맥쉐라,
8844,쥬만지,Jumanji,1995,어드벤쳐 판타지 가족,9.22,6.9,2413,3,조존스톤,로빈윌리엄스 커스틴던스트 데이빗알란그리어 아담한바이어드 보니헌트 조나단하이드 베베뉴워스,
86834,노아,Noah,2014,드라마 어드벤쳐,6.07,5.5,2408,3,대런아로노프스키,러셀크로우 제니퍼코넬리 엠마왓슨 안소니홉킨스, 스펙타클 재난극이라기보다는 인간이라는 종에 대한 환멸이 담긴 염세적 우화.
254,킹콩,King Kong,2005,어드벤쳐 드라마 액션,8.96,6.6,2403,4.5,피터잭슨,나오미왓츠 잭블랙 애드리언브로디, 꿈 꾸는 자는 힘이 세다.
10625,퀸카로 살아남는 법,Mean Girls,2004,코미디,8.21,6.9,2401,,마크워터스,린제이로한,
62213,다크 섀도우,Dark Shadows,2012,코미디 판타지,5.86,5.7,2383,2.5,팀버튼,조니뎁 헬레나본햄카터 클로이모레츠 미셸파이퍼 에바그린, 명사를 잃어버리고 형용사로만 남은 팀 버튼.
